"labels","Others","AVAX / USD","DOGE / USD","XRP / USD","AAVE / USD","BTC / USD","ETH / USD","LINK / USD","SNX / USD","SOL / USD"
"2025-08-04T22:00:00.000Z","12509552.231968","623277.038441","824085.1489999997","16226322.432154004","749279.2090709998","73186189.67615798","104498051.17742","724828.7051849997","22812.086","12516353.911667999"
"2025-08-03T22:00:00.000Z","15701809.397095997","1396712.285919","753935.4646050001","48131376.213593","657058.2554070002","64825370.32393601","96600561.48206802","616491.004549","24252.387000000002","15788789.461701997"
"2025-08-02T22:00:00.000Z","9863458.259142","3396473.3170000007","648611.2727050001","19137616.171294004","197396.93800000002","30505891.533282004","56769719.70846201","206880.05699999997","134969.156","7243887.088584"
"2025-08-01T22:00:00.000Z","11465683.743301999","507352.4543400001","1131322.1078350001","18989995.371898998","756236.803498","64545830.651282996","100060990.803094","869635.55516","144009.344","18079891.535401"
"2025-07-31T22:00:00.000Z","18542271.278894998","1384957.83895","3057984.871627","26613556.472053","1869982.0705770003","150307255.59458402","162774962.38967103","2199139.376935","172743.398","17712444.691449"
"2025-07-30T22:00:00.000Z","12236643.262599997","516800.992","1794378.626404","3075034.5258500003","2089747.3220000002","63526860.19628201","97068045.95037395","1752015.9249999998","166555.84200000003","11707363.230834998"
"2025-07-29T22:00:00.000Z","29520595.522475","772654.4936300002","3603609.37208","4586123.368559999","712075.3975299998","66303590.213560015","115366148.86924398","1749822.786595","112744.01399999998","7656009.713169002"
"2025-07-28T22:00:00.000Z","28096211.627594005","1401048.345116","3856913.9754469995","3763858.8888719995","1154472.887","71008438.72612101","106166283.805534","561557.289745","96062.18099999998","19555108.901451"
"2025-07-27T22:00:00.000Z","48978517.925905004","2616676.7123499997","3626247.251159","24764899.835522998","3894081.890269","94658784.218032","118126005.66620702","725189.28571","13698.010999999999","33309219.080544002"
"2025-07-26T22:00:00.000Z","28599417.650814995","461489.27700000006","2185895.6320700003","2502940.268395","166874.821444","28962152.122777","79565176.36300501","484073.6227009999","134203.55299999999","6904543.217082001"
"2025-07-25T22:00:00.000Z","20839297.579127","476224.41396800004","3304194.5391169996","3370200.7248180006","454593.816457","24939245.942779996","63343181.368624","389901.32018299995","153861.886","5469329.898305"
"2025-07-24T22:00:00.000Z","27581869.919927005","775839.5608270001","4849963.566651999","31664072.190253","4516983.916409002","204361807.940704","138461395.49205503","762987.6394250002","69457.56445","38788186.782777004"
"2025-07-23T22:00:00.000Z","27100779.412501007","1368771.8829400004","6701202.872911001","40095061.137428","573294.013136","126753924.840387","122885120.64219901","1215882.054881","81218.407","20390738.130516004"
"2025-07-22T22:00:00.000Z","25331709.298513006","1263279.6020190003","4732805.816932","40996276.162255995","483333.88168999995","155224333.30034295","123853813.12835604","965531.287647","55854.282999999996","38351124.93395001"
"2025-07-21T22:00:00.000Z","32218348.422827993","1348801.617519","5393857.3054599995","35181042.496954","677346.948093","128269833.93532601","160353574.34307","855498.540855","114135.725","59717787.18345601"
"2025-07-20T22:00:00.000Z","26367386.701372005","1565603.0433180002","10946789.212297002","19801923.923185","1146045.762","106977341.18991399","210284628.82762298","1352544.8529999994","62384.971999999994","50998660.996495984"
"2025-07-19T22:00:00.000Z","19461149.278381","1604270.6055320003","7309924.097041001","13849021.066862997","586496.229929","36125461.321229","209798635.25606","764364.6841219999","204036.02599999995","33555509.251496"
"2025-07-18T22:00:00.000Z","18116457.758008998","614700.608295","8059087.145885999","7503976.599023999","719921.266","43690066.013394","125166222.514146","447457.878636","110339.353","6124937.750889"
"2025-07-17T22:00:00.000Z","56038936.60644899","1474458.082957","9069043.706931999","46738430.84423199","1977255.0785690001","111995379.77059199","185128527.43490696","1596433.6680699994","125219.453","22364538.950737"
"2025-07-16T22:00:00.000Z","25004088.072837003","485842.7217040001","4403165.674877999","9147269.926822998","578917.9499459999","79170543.97714","93945697.50413899","716285.608913","55709.821","10357267.002491"
"2025-07-15T22:00:00.000Z","24189611.703356","733760.2015710002","3517311.8193040006","4306603.596795999","774329.1982870002","54311288.822178006","102799082.64914301","1102086.8456799998","157295.411","7518232.333028002"
"2025-07-14T22:00:00.000Z","42215575.80936001","550674.091475","4714791.336243999","15907774.245287003","2572891.9777499996","173879013.24913394","113025173.669549","705453.6824280001","104414.822","12528299.236998005"
"2025-07-13T22:00:00.000Z","43013208.942809","660102.1945500001","4387852.537145","22481777.846773006","480284.995","232361028.50203902","100656224.79240702","839277.16194","130409.501","9245764.600934"
"2025-07-12T22:00:00.000Z","40656345.013047","203025.021","2076104.9434000002","8552777.496104","428512.4615600001","43822828.70880399","35058661.07702799","478078.65499999997","69339.963","1911711.2826649998"
"2025-07-11T22:00:00.000Z","46142813.274772","517162.246","3117483.9410000006","39100299.165086","2864866.0099999993","54377350.33781899","97487081.10727","381016.6840450001","109424.568","6936341.752062"
"2025-07-10T22:00:00.000Z","52437912.038422","785130.8929999999","6425997.078099999","76095274.00756902","867979.9299999999","180603802.62867498","167242931.749645","1089124.570695","68833.303","13526282.992510004"
"2025-07-09T22:00:00.000Z","18393150.989459004","467171.66394000006","4894381.377399999","4601699.739721","751668.1057279999","106606790.41890799","78419936.898687","1266503.0429999998","66118.93100000001","7495466.488902003"
"2025-07-08T22:00:00.000Z","21634405.793859996","784840.7150000001","2765022.4450000003","5687500.639629","593108.7013150001","63397053.23248801","64024561.85046899","371826.7270849999","48513.35799999999","9876993.185980001"
"2025-07-07T22:00:00.000Z","11723074.397207998","599724.3869999999","1496466.003512","55864656.18146399","559903.3670000002","35173683.86299","46021491.49531299","312416.181","82362.67399999998","9332895.014812"
"2025-07-06T22:00:00.000Z","10476635.302695999","464623.6110000001","2594027.95102","33410760.05987","695641.6259999998","49169150.741898","40417806.914217","408962.78","85198.547","8370718.536445001"
"2025-07-05T22:00:00.000Z","9945335.121876001","236569.376","940710.429","2308992.0956890006","135858.13100000002","15255101.020735005","19515813.447970994","161730.87000000005","73534.00899999999","2242851.2958309995"
"2025-07-04T22:00:00.000Z","5437560.226978","242706.92999999996","647286.6708","1092372.9283359998","171171.79299999995","14516560.718760999","13773255.994007","158940.15299999996","109685.55300000001","3464333.6782449996"
"2025-07-03T22:00:00.000Z","10389153.576438","416978.3779999999","1365722.6470000003","2583147.3354240004","346192.6830150001","65927996.537626006","23784327.401719995","334976.896","117812.48899999999","14259596.819328"
"2025-07-02T22:00:00.000Z","18562170.510688998","378311.25100000005","1770083.2010000001","34426169.00800001","246549.04200000002","113550757.37164503","48414704.662745","455016.715","21711.897999999997","18074161.989875"
"2025-07-01T22:00:00.000Z","12676518.152063","192976.26551000008","1462806.785","52577095.55799999","306590.53834","115903305.30403198","76507715.621603","283595.58800000005","464.386","26246543.830000002"
"2025-06-30T22:00:00.000Z","7153923.2894749995","643807.5660000001","1438404.7929999998","15084404.067000002","671398.6670000001","63403443.503460005","35448798.597503","137050.744","33471.41900000001","5163610.681275001"
"2025-06-29T22:00:00.000Z","10471279.50015","657694.2220000001","1458360.911","11782676.770625","351974.40484000003","68353791.405479","61494360.52510201","252535.382075","278066.827","9390736.635945"
"2025-06-28T22:00:00.000Z","6071756.269154999","142420.462","418121.68200000003","2904745.53952","140869.04","25012063.015941005","21885165.395209003","168666.36200000002","27686.707000000002","3070484.4450000003"
"2025-06-27T22:00:00.000Z","5083209.823624999","90443.17399999998","416923.34299999994","3233358.7149999994","114795.70099999999","16776625.0235","22065627.037666004","120616.84099999999","321028.379","7843777.949794999"
"2025-06-26T22:00:00.000Z","9727304.404389998","192201.894","1320679.989","2725309.5900000003","170290.30799999996","34261409.739718996","36360448.493957005","196916.649","141246.78535000002","6103336.7549600005"
"2025-06-25T22:00:00.000Z","7829751.483401001","158116.37499999997","1163008.3360000004","1878772.6209999996","161069.33999999997","52378223.601661995","50793815.38930799","183704.40800000002","191131.255505","8700463.118179996"
"2025-06-24T22:00:00.000Z","13085617.704902997","101481.01699999996","1227696.018","2822133.932375","186556.354","85944982.21906297","50337895.54916801","299090.91800000006","44102.996999999996","7866486.477540001"
"2025-06-23T22:00:00.000Z","16669553.173894003","1159787.61439","2660034.650999999","5322041.405530001","277277.777","97770177.73526801","67230946.782997","939575.6633000001","171313.788","12215985.66025"
"2025-06-22T22:00:00.000Z","10825857.248475","350121.01160499995","2807989.1773999995","4098903.143915","343964.58614","104766134.96635802","67724482.15017","587057.032765","89638.428","5375078.398495"
"2025-06-21T22:00:00.000Z","14132496.264874998","630429.592683","3302080.9865310006","9152993.74982","1203044.09727","132767269.063965","94169805.13132699","729228.50492","73035.59899999999","8930963.036533"
"2025-06-20T22:00:00.000Z","8951000.388534002","153255.80200000005","1012552.7399999999","2031461.4289999998","510945.0499999999","30475861.686605997","25999447.270386998","235575.65098","51378.839","3484518.9939450007"
"2025-06-19T22:00:00.000Z","11100279.203939997","164473.70502499997","1618304.1276999998","1745566.4824949997","984666.77667","89847777.308359","44005134.617530994","452423.6706850001","29039.538","6417295.602601002"
"2025-06-18T22:00:00.000Z","7321945.208565","243393.87899999993","813012.511","3068010.0529999994","159536.64447","48136505.1186","32102640.082742","208448.692","87114.14","2330069.0113949995"
"2025-06-17T22:00:00.000Z","9773342.099698002","136210.86685000002","1693091.97","3589010.9274200005","197488.133475","74336259.26895","64556006.70439301","354468.14147500007","7225.690999999999","3838249.713075"
"2025-06-16T22:00:00.000Z","18324815.730505","480194.332","3331348.3373399996","49965437.19275999","405796.54524","128960399.67751098","96108208.08017202","314059.7766","24674.225000000002","7234600.469149999"
"2025-06-15T22:00:00.000Z","15703648.606472999","198683.93600000002","1787329.764","25836811.616959993","348224.6536550001","93980284.37154701","37055692.22831299","387815.6310000001","20801.194","6001176.991985"
"2025-06-14T22:00:00.000Z","7985268.328952999","177690.59499999997","1330240.3900000001","4427805.848","212235.69900000002","28625801.362529006","20086326.038432","158239.815","18542.73","5517512.118000001"
"2025-06-13T22:00:00.000Z","10318159.647140998","174992.133","1001917.006","22488648.242999993","198456.97900000002","43653902.32651599","39055692.602222","651275.0739999999","150328.769","4006102.239000001"
"2025-06-12T22:00:00.000Z","19995563.546469","1158299.9532650001","2967023.5702150003","6823749.249659999","902081.4824900001","105301639.49680999","101973775.18383901","907017.1142600001","21558.586","10434341.357540004"
"2025-06-11T22:00:00.000Z","11860821.201815002","245472.60054999997","2243502.97674","2928081.169","408260.60150000005","79811834.878647","59061164.277215995","738947.574405","85266.34300000002","5596370.0806599995"
"2025-06-10T22:00:00.000Z","14524198.468674","427955.36299999995","3001009.658999999","3236151.2393650007","2944976.6809999994","51597476.847247","111647147.21192499","776976.034","73125.994","16659398.878555"
"2025-06-09T22:00:00.000Z","23030833.42646","1184723.04092","3210503.3060000003","4016727.4616599996","1619912.9719449999","75196758.457517","130529474.77728298","874073.2277749999","32559.25","6320955.0442"
"2025-06-08T22:00:00.000Z","7099430.775921999","222636.018","2180077.5270000007","22121492.904289998","780510.6379999998","61624599.45143402","66401686.25532801","357482.89400000003","202524.68207999997","13696652.517149996"
"2025-06-07T22:00:00.000Z","4727202.835322","349178.667","1218317.839","2518297.6890849997","375649.699","41823988.01180901","34916100.921917","417717.848","44386.676999999996","2708343.096"
"2025-06-06T22:00:00.000Z","7064886.999834","254780.389","1934658.5370000005","1013186.6129999999","269641.844","29911912.642735004","30265212.870205","244650.02000000002","73966.434","12330060.361495"
"2025-06-05T22:00:00.000Z","12515710.62887","309301.201385","4592716.2915","5732853.1715400005","194463.931725","108255770.81415701","71186179.369812","972542.8365349999","20794.985999999997","17121184.998814996"
"2025-06-04T22:00:00.000Z","8864244.839013","504263.4816500001","3727633.7986899996","2157027.5687450003","804756.161","133962423.29903099","81070258.80828801","676552.5158649998","24100.076000000005","6050975.017115001"
"2025-06-03T22:00:00.000Z","9175272.030411","156093.018","2017991.808","1882142.3609999996","1163980.8699999996","78870515.685272","62998218.48854601","1745480.1039999996","26623.497","6073617.67871"
"2025-06-02T22:00:00.000Z","11094529.932596002","385541.302","2275787.4319999996","2080835.4154849998","740643.452","71661421.09352301","87583860.00270101","184298.511","43816.98400000001","12202210.510515003"
"2025-06-01T22:00:00.000Z","5338925.612396999","106487.24800000002","2104255.4450000003","1391846.708","251646.72700000004","45177460.101615","54493716.223398015","157669.16400000002","74650.51868000001","9631709.098"
"2025-05-31T22:00:00.000Z","8917575.797015999","126391.429","2172520.628","1077134.2520000003","349025.32699999993","48874116.82169","38420741.442789994","263154.397","66298.897","12381462.934864998"
"2025-05-30T22:00:00.000Z","13014555.130439999","702846.640905","3614787.3947149995","2062961.6464400003","271440.78213","31939294.940727994","59418218.396036","1017917.392735","93259.19399999999","7798770.865660001"
"2025-05-29T22:00:00.000Z","19625906.295559","763864.4328749999","4643958.6005649995","7660603.1984749995","399064.44592500007","143752459.719723","82063547.218403","1140645.6091550002","26043.984999999997","10030731.224200003"
"2025-05-28T22:00:00.000Z","15272703.204057999","534325.30243","3137429.0560250003","6493295.370275001","482161.4907","110097133.442616","145138934.945316","1077172.579","29794.391000000003","4948117.9606"
"2025-05-27T22:00:00.000Z","15962044.638699997","187175.33299999996","1349870.432","1727667.1839999997","704582.782875","44932560.61823","48554875.729540005","844842.5589999999","73868.31399999998","5995361.913865"
"2025-05-26T22:00:00.000Z","23308267.023830995","271400.576","2429798.2071350003","8806054.317","2048028.67","71042091.13699998","79123581.94480097","625117.2899999999","99082.94900000001","4832798.321550001"
"2025-05-25T22:00:00.000Z","16798393.046455998","1834791.8489999997","2123634.6950000003","14715041.324","2249117.865","79066276.780382","55713890.816052005","329678.123","46348.369","2989869.4720000005"
"2025-05-24T22:00:00.000Z","8875431.416553","274781.311165","2863713.103185","2645433.98191","1255257.988375","47374066.968173996","33035365.90544","274397.98339","57981.625","3660187.1868499997"
"2025-05-23T22:00:00.000Z","9255517.476786999","605059.155","2344387.4879650003","1542499.80045","4423892.60444","80132284.85223702","26297702.819514","285174.41721","70788.162","3515875.0284450003"
"2025-05-22T22:00:00.000Z","23003035.405392006","1068339.58","5376851.606104999","3412802.208345","7652757.540025003","138923510.185266","91329986.082247","785853.0129199999","26149.391000000003","12084075.689615"
"2025-05-21T22:00:00.000Z","19286109.96183","1777782.333","4903480.016","3810135.1796800005","990594.263","118945574.17559302","74856654.23381999","445321.443","14013.988","8680840.085350001"
"2025-05-20T22:00:00.000Z","19834259.183016997","290075.79099999997","4845221.903","5274172.037","1388229.519","190569444.12339503","81125920.753336","545258.483","39370.60919999999","6924218.274525001"
"2025-05-19T22:00:00.000Z","8055529.065145","263398.262","3548620.3040000005","3391693.785","2605416.2296249997","60497306.752019","42868079.30697","485875.543","7659.647999999999","6263848.0424999995"
"2025-05-18T22:00:00.000Z","10770149.066046001","817732.1302","4287387.360169999","10559424.798925","1341025.184255","86950703.539919","73143288.505907","1427587.2084249998","33251.429000000004","9432059.009735001"
"2025-05-17T22:00:00.000Z","8570681.765937","542456.0113250001","3532781.607800001","3362906.4460899993","1128584.694","52482516.025153995","47394378.50128298","939249.47606","35356.417","6744572.010379999"
"2025-05-16T22:00:00.000Z","10429342.381709","516674.82604","3193577.790085","2937017.79079","1399552.62576","16728147.813670998","40090576.39605499","702799.23168","31827.998","5782404.073895"
"2025-05-15T22:00:00.000Z","14651695.716850003","781223.4142","4091535.7676049997","10815398.081","1799754.6309999998","71031838.659495","62985174.37681101","454018.984985","49890.752","6595291.494810001"
"2025-05-14T22:00:00.000Z","22283166.785666995","814312.169","5289453.957285001","41822789.802235","3248019.2429999993","49352679.696231","113090731.172904","800462.74065","23164.451999999997","6932269.517535"
"2025-05-13T22:00:00.000Z","19830437.993146","1323235.2119999998","4009070.5879999995","22764455.018","2259001.45","58636497.942228004","85672903.528066","1227631.1419999998","20092.805","8232165.867775001"
"2025-05-12T22:00:00.000Z","15772898.000067","598933.15242","5305931.8020399995","28015436.727225002","3603322.4729999998","58686614.89051001","85228353.02472599","1093595.4178399998","133623.755","10698629.869100003"
"2025-05-11T22:00:00.000Z","24617727.616423","920496.079","9732567.642015003","35798270.36107","3950330.6130099995","80622065.56729797","78869474.761152","1563417.8399999994","24311.927000000003","16531257.411670003"
"2025-05-10T22:00:00.000Z","17056273.873516","933135.02835","9401820.58164","4219443.00108","2848726.3996200003","38291078.947266","90743038.46121201","1075500.059005","30849.936999999998","10356783.770005"
"2025-05-09T22:00:00.000Z","16633209.039624996","727655.0829999999","6368723.414524999","2759441.094","3247903.9564850004","28811310.136129","87632312.853504","289442.197","3035.0820000000003","7333579.958374"
"2025-05-08T22:00:00.000Z","28338426.94960799","1521681.925145","6468146.881095","15738759.936999995","2807806.9669999997","110262097.961571","156025357.69197202","1100010.9839999997","12297.802","28372754.576479997"
"2025-05-07T22:00:00.000Z","21816523.262664996","499474.89499999996","3291323.815445001","12472291.045","4693206.88399","117303119.46083501","67660735.64411801","604141.2339999999","13605.419","17426420.43416"
"2025-05-06T22:00:00.000Z","19230045.966004003","203707.02614999996","1303304.803","5285136.7237","2773544.392","90135757.323865","29035876.674397994","1204624.26","552.867","10420816.47077"
"2025-05-05T22:00:00.000Z","8542264.644631","242873.00700000004","1244730.8453900001","9869929.370400002","3309361.569","70274108.16573201","23220145.745794002","185121.210215","2090.679","5621216.802949999"
"2025-05-04T22:00:00.000Z","5694954.705529999","565560.5189999999","1435697.7455450003","1154721.78614","4732522.35911","39781663.66853701","21777661.948358998","341165.06853499997","3899.592","6969076.787795"
"2025-05-03T22:00:00.000Z","5528533.578785","203193.81933000006","571062.2901000001","1170285.483","1033874.894","21815158.916852","21436042.45616701","214310.383","3695.992","4707283.369000001"
"2025-05-02T22:00:00.000Z","5497182.264555001","237716.81100000005","501459.00399999996","726903.2890000001","372603.167","25841778.465947002","10114792.776205998","379276.0520000001","874.943","7185666.970999999"
"2025-05-01T22:00:00.000Z","8647103.914005002","339541.506","1261108.2859999998","1614151.7199999997","888568.036","58269015.983961016","36317199.406164","282995.52599999995","1003.833315","13687926.847399997"
"2025-04-30T22:00:00.000Z","10567137.463222","268332.627","2590511.7594500002","13523068.602000002","1717710.6030000004","56956176.20984101","41254632.26255201","528207.4509999999","2975.719","4985898.101875002"
"2025-04-29T22:00:00.000Z","14127890.977398997","251858.815265","2440013.0884650005","40743998.805005014","1028312.0944899999","61585600.863926984","27822946.745642006","1591692.9429999997","4301.45","5719579.658035"
"2025-04-28T22:00:00.000Z","9963406.783999998","124694.09799999998","2127444.7900000005","30573747.272000004","533313.924","50169062.854543","33889143.419154","737425.3139999998","9100.61532","6149321.268019999"
"2025-04-27T22:00:00.000Z","14816364.441858001","239280.73600000003","2427032.52","12982187.761804998","827723.026","52146219.845322005","38310490.188539","944720.2699999999","11346.478000000001","8288554.318310001"
"2025-04-26T22:00:00.000Z","9200789.013924","327370.5669999999","2406439.1850000005","3666742.071999999","1286087.5787600002","22168361.209344998","28182521.864782","292123.399","664.942","3056517.0916600004"
"2025-04-25T22:00:00.000Z","9742307.99599","363048.94700000004","2370461.045","1564177.6509999996","1513958.5000000002","21415216.967385996","32648599.509732995","231002.72699999996","1396.188","4686194.9119649995"
"2025-04-24T22:00:00.000Z","14453994.704064","284367.949","3049551.41","6649497.768000001","965269.2280000001","55734700.567926","53679174.87466299","1228864.8120000002","14517.096999999998","9247190.573395"
"2025-04-23T22:00:00.000Z","15482699.820260003","167961.706","2339411.07824","18168902.18263","672910.766","35270132.26182701","56751916.55245","655961.3359999999","12007.547999999999","8801674.41597"
"2025-04-22T22:00:00.000Z","19880430.393728003","573162.8794","4977093.703265","29078281.886705004","639078.635","88876870.717949","182696871.167668","838103.228","2873.9639999999995","22946826.073474996"
"2025-04-21T22:00:00.000Z","12259139.63298","536875.058","2910682.17792","5614380.665999999","1006848.4370000003","54763587.18101401","82267587.23158701","543151.911","1035.344","11452959.873045"
"2025-04-20T22:00:00.000Z","8404230.804838998","573360.346","2171551.232","1665943.36","901760.844","71638339.551907","83427341.77797103","583125.2159999999","682.826","21947574.727615003"
